"Environment Canada"
"Monthly Values for September - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"TROIS-RIVIERES","46.367","-72.683","QC","14.5","0",NA,"29.0","0","-1.2","0","",,NA,"49.0","0",NA,"","6","",,NA,"116.1","11.6","7018563"
"VALCARTIER A","46.900","-71.503","QC","12.4","1",NA,"27.9","1","-3.3","0","",,NA,"101.5","2",NA,"","10","",,NA,"164.6","1.2","7018573"
"LAC SAINT-PIERRE","46.183","-72.917","QC","17.3","2",NA,"27.9","2","7.2","0","",,NA,"",,NA,"","","",,NA,"51.0","32.5","701LP0N"
"STE-FOY (U. LAVAL)","46.780","-71.288","QC","15.2","3",NA,"29.0","3","3.5","0","",,NA,"88.2","3",NA,"","8","",,NA,"88.1","12.1","701Q004"
"LEMIEUX","46.304","-72.061","QC","14.1","2",NA,"29.0","2","-0.8","0","",,NA,"36.0","3",NA,"","10","",,NA,"118.6","10.6","701Q009"
"QUEBEC/JEAN LESAGE INTL","46.804","-71.382","QC","13.8","1",NA,"28.3","1","0.6","0","",,NA,"117.1","1",NA,"","8","",,NA,"125.7","5.2","701S001"
"ARTHABASKA","46.017","-71.950","QC","15.6","0","1.7","28.0","0","0.0","0","0.0","0",NA,"40.1","0","36.0","","6","","",NA,"96.4","23.2","7020305"
"BEAUSEJOUR","46.667","-71.167","QC","",,"","",,"13.5","29","0.0","0",NA,"84.4","0","75.0","0.0","9","","",NA,"","","7020567"
"BONSECOURS","45.400","-72.267","QC","",,"","",,"",,"0.0","0",NA,"32.6","13",NA,"0.0","6","","",NA,"","","7020828"
"BROMPTONVILLE","45.483","-71.950","QC","18.2","18","4.2","29.0","18","3.0","17","0.0","0",NA,"25.5","7",NA,"0.0","5","","",NA,"13.6","16.3","7020860"
"COATICOOK","45.150","-71.800","QC","17.8","29","3.7","21.0","29","14.5","29","0.0","0",NA,"60.8","0","63.0","0.0","10","","",NA,"0.2","0.0","7021840"
"DANVILLE","45.817","-71.983","QC","15.5","10",NA,"29.0","7","0.0","5","0.0","0",NA,"39.0","2",NA,"0.0","5","","",NA,"67.9","17.0","7021954"
"DRUMMONDVILLE","45.883","-72.483","QC","16.6","1","1.5","29.5","0","3.0","1","0.0","0",NA,"43.8","3",NA,"0.0","4","","",NA,"67.6","27.9","7022160"
"FORTIERVILLE","46.483","-72.050","QC","15.8","26","2.1","25.0","26","6.0","25","0.0","0",NA,"56.2","0","56.0","0.0","9","","",NA,"9.0","0.0","7022494"
"FRELIGHSBURG","45.033","-72.850","QC","16.6","1",NA,"27.9","1","3.4","0","",,NA,"96.8","1",NA,"","7","",,NA,"71.0","31.8","7022579"
"GEORGEVILLE","45.133","-72.233","QC","",,"","",,"",,"0.0","0","0.0","37.8","13",NA,"0.0","6","","",NA,"","","7022720"
"GRANBY","45.383","-72.717","QC","15.5","24","0.7","29.0","7","4.0","20","0.0","0",NA,"54.4","0","52.0","0.0","9","","",NA,"20.9","5.8","7022800"
"HEMMINGFORD FOUR WINDS","45.067","-73.717","QC","16.1","4","1.1","30.5","2","-1.5","3","0.0","0",NA,"45.9","2",NA,"0.0","8","","",NA,"69.3","20.8","7023075"
"IBERVILLE","45.333","-73.250","QC","18.5","29","3.2","27.0","25","3.0","28","0.0","0","0.0","16.4","2",NA,"0.0","5","","",NA,"0.0","0.5","7023270"
"VARENNES","45.723","-73.377","QC","16.3","2",NA,"29.9","2","0.9","0","",,NA,"",,NA,"","","",,NA,"71.1","22.1","702327X"
"LAC MEGANTIC 2","45.600","-70.867","QC","14.8","13","2.0","27.0","8","1.0","11","0.0","0",NA,"37.3","4",NA,"0.0","7","","",NA,"61.2","6.3","7023677"
"LAPRAIRIE","45.383","-73.433","QC","",,NA,"",,"",,"0.0","0",NA,"5.6","17",NA,"0.0","1","","",NA,"","","7024100"
"LAURIERVILLE","46.333","-71.667","QC","17.0","29","3.4","22.0","28","13.0","29","0.0","0",NA,"12.0","13",NA,"0.0","3","","",NA,"1.0","0.0","7024250"
"LAUZON","46.817","-71.100","QC","",,"","",,"",,"0.0","0",NA,"",,NA,"0.0","","","",NA,"","","7024254"
"LENNOXVILLE","45.369","-71.824","QC","15.8","4",NA,"28.2","4","-0.8","1","",,NA,"26.7","4",NA,"","7","",,NA,"78.2","20.0","7024280"
"LINGWICK","45.633","-71.367","QC","16.8","15",NA,"29.0","15","1.0","15","0.0","0",NA,"44.6","0",NA,"0.0","6","","",NA,"32.7","15.0","7024320"
"MAGOG","45.267","-72.117","QC","",,"","",,"",,"0.0","0",NA,"46.2","4",NA,"0.0","10","","",NA,"","","7024440"
"MARIEVILLE","45.400","-73.133","QC","",,"","",,"",,"0.0","0",NA,"21.5","7",NA,"0.0","5","","",NA,"","","7024627"
"MCTAVISH","45.505","-73.579","QC","18.3","0",NA,"30.1","0","6.8","0","",,NA,"21.2","0",NA,"","7","",,NA,"44.4","54.8","7024745"
"MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","45.467","-73.750","QC","19.6","15","4.1","29.5","15","9.7","15","0.0","15",NA,"29.0","15",NA,"","5","","",NA,"6.9","31.0","7025250"
"MONTREAL INTL A","45.471","-73.741","QC","17.5","0",NA,"29.5","0","4.3","0","0.0","0",NA,"31.2","0",NA,"","9","",,NA,"55.0","39.0","7025251"
"NICOLET","46.200","-72.617","QC","15.6","9","1.5","28.5","8","1.0","9","0.0","0",NA,"26.6","8",NA,"0.0","5","","",NA,"64.0","14.1","7025440"
"NICOLET","46.226","-72.657","QC","15.5","2",NA,"29.1","2","1.2","0","",,NA,"29.3","2",NA,"","8","",,NA,"83.6","14.4","7025442"
"ORMSTOWN","45.117","-74.050","QC","17.4","1","2.1","30.5","1","0.5","0","0.0","0",NA,"24.5","0","27.0","0.0","7","","",NA,"57.9","39.1","7025745"
"PIERREVILLE","46.083","-72.833","QC","",,"","",,"11.0","29","0.0","0",NA,"31.0","1",NA,"0.0","6","","",NA,"","","7026043"
"RICHMOND","45.633","-72.133","QC","17.4","24",NA,"29.0","24","9.0","23","0.0","0",NA,"28.0","2",NA,"0.0","7","","",NA,"5.0","1.5","7026465"
"RIVIERE DES PRAIRIES","45.700","-73.500","QC","16.8","2","1.3","29.5","1","3.0","1","0.0","0",NA,"34.4","0","37.0","","6","","",NA,"62.5","28.0","7026612"
"SABREVOIS","45.217","-73.200","QC","17.5","29","2.1","23.0","29","12.0","28","0.0","28",NA,"0.0","29",NA,"","0","","",NA,"0.5","0.0","7026734"
"ST AMABLE","45.667","-73.300","QC","",,NA,"",,"",,"0.0","15",NA,"",,NA,"","","","",NA,"","","7026818"
"ST ANICET","45.133","-74.350","QC","18.3","7","2.7","31.0","4","0.5","5","0.0","0",NA,"37.7","2",NA,"0.0","8","","",NA,"38.9","45.5","7026836"
"ST BERNARD DE LACOLLE","45.083","-73.383","QC","17.3","4","2.0","28.8","2","0.2","4","0.0","0",NA,"39.7","2",NA,"0.0","9","","",NA,"50.3","32.9","7026916"
"STE-CLOTHILDE","45.167","-73.679","QC","16.2","0",NA,"29.7","0","-1.4","0","",,NA,"18.6","0",NA,"","5","",,NA,"80.5","27.3","7027039"
"ST COME DE LINIERE","46.050","-70.517","QC","14.0","13","1.5","29.0","9","-1.0","8","0.0","0",NA,"10.8","8",NA,"0.0","3","","",NA,"75.9","8.0","7027083"
"ST EPHREM","46.067","-70.967","QC","",,"","",,"",,"0.0","15",NA,"",,NA,"","","","",NA,"","","7027200"
"ST GEORGES","46.150","-70.700","QC","14.6","2","1.4","29.0","0","-2.0","2","0.0","0",NA,"31.4","1",NA,"0.0","6","","",NA,"106.3","11.8","7027283"
"MONTREAL/ST-HUBERT","45.518","-73.417","QC","17.1","6",NA,"29.1","6","3.1","6","",,NA,"18.2","6",NA,"","6","",,NA,"49.7","27.9","7027329"
"ST HYACINTHE 2","45.567","-72.917","QC","16.6","8","1.4","28.7","8","0.5","5","0.0","0",NA,"32.2","7",NA,"0.0","5","","",NA,"52.3","21.5","7027361"
"SAINT-GERMAIN-DE-GRANTHAM","45.825","-72.537","QC","15.2","0",NA,"28.5","0","0.2","0","",,NA,"41.3","0",NA,"","5","",,NA,"101.5","16.7","7027470"
"ST LUDGER","45.750","-70.683","QC","15.5","6","2.9","28.3","4","-2.0","3","0.0","0",NA,"29.6","2",NA,"0.0","5","","",NA,"73.9","14.9","7027516"
"ST MALO D AUCKLAND","45.200","-71.500","QC","15.1","5","2.4","28.0","4","-0.5","1","0.0","0","0.0","52.1","0","49.0","0.0","11","","",NA,"87.6","16.2","7027520"
"STE MARTINE","45.217","-73.850","QC","12.8","29","-2.5","27.5","27","6.5","26","0.0","0",NA,"0.0","28",NA,"","0","","",NA,"5.2","0.0","7027540"
"ST NAZAIRE","45.733","-72.617","QC","12.9","24","-1.6","26.0","20","0.5","23","0.0","0",NA,"6.4","20",NA,"0.0","2","","",NA,"31.1","0.3","7027588"
"ST PIERRE DE BROUGHTON","46.250","-71.217","QC","",,"","",,"",,"0.0","0",NA,"23.6","2",NA,"0.0","6","","",NA,"","","7027656"
"ST PROSPER","46.217","-70.500","QC","",,"","",,"",,"0.0","0",NA,"31.5","7",NA,"0.0","6","","",NA,"","","7027660"
"ST SEBASTIEN","45.767","-70.950","QC","14.3","5","1.9","27.5","3","-1.0","4","0.0","0",NA,"46.4","1",NA,"0.0","9","","",NA,"109.1","15.6","7027725"
"ST SEVERIN","46.333","-71.050","QC","",,"","",,"",,"0.0","28",NA,"0.0","28",NA,"","0","","",NA,"","","7027733"
"ST THEOPHILE","45.933","-70.483","QC","13.7","24","0.9","27.0","20","-1.5","20","0.0","0",NA,"0.0","21",NA,"0.0","0","","",NA,"29.4","3.3","7027750"
"ST WENCESLAS","46.167","-72.333","QC","15.5","8","1.9","29.0","5","0.5","5","0.0","0",NA,"32.6","4",NA,"","7","","",NA,"67.8","12.4","7027783"
"SCOTT","46.500","-71.083","QC","",,"","",,"",,"0.0","0",NA,"45.4","5",NA,"0.0","9","","",NA,"","","7027840"
"SHERBROOKE","45.439","-71.691","QC","13.6","7",NA,"28.4","7","-1.4","7","",,NA,"42.0","7",NA,"","7","",,NA,"107.6","6.1","7028123"
"SOREL","46.033","-73.117","QC","17.5","0","2.3","30.0","0","3.0","0","0.0","0",NA,"36.6","5",NA,"0.0","6","","",NA,"53.7","37.4","7028200"
"SUTTON","45.067","-72.683","QC","16.1","0","1.7","28.0","0","0.5","0","0.0","0","0.0","97.0","0","87.0","0.0","8","","",NA,"83.0","26.8","7028292"
"THETFORD MINES RCS","46.049","-71.266","QC","13.3","1",NA,"26.8","1","-0.9","0","",,NA,"32.3","1",NA,"","6","",,NA,"142.4","6.3","7028442"
"VALLEE JONCTION","46.383","-70.933","QC","",,"","",,"",,"0.0","0",NA,"45.0","2",NA,"0.0","10","","",NA,"","","7028676"
"VERCHERES","45.767","-73.367","QC","16.8","27","1.4","23.5","27","8.0","27","0.0","0",NA,"0.0","26",NA,"0.0","0","","",NA,"3.7","0.0","7028700"
"BEAUCEVILLE","46.205","-70.785","QC","13.9","3",NA,"27.7","3","-1.0","0","",,NA,"29.0","3",NA,"","7","",,NA,"120.0","9.2","7028754"
"STE-ANNE-DE-BELLEVUE 1","45.427","-73.929","QC","16.7","1",NA,"29.5","1","2.7","1","",,NA,"24.3","1",NA,"","6","",,NA,"67.4","28.8","702FHL8"
"ST-ANICET 1","45.121","-74.289","QC","16.9","2",NA,"31.9","2","-1.2","0","",,NA,"21.1","2",NA,"","5","",,NA,"66.1","34.9","702FQLF"
"ST CAMILLE WOLFE","45.667","-71.733","QC","",,"","",,"12.0","29","0.0","0",NA,"45.2","2",NA,"0.0","9","","",NA,"","","702FR30"
"L'ACADIE","45.294","-73.349","QC","16.5","0",NA,"28.7","0","1.2","0","",,NA,"44.0","0",NA,"","6","",,NA,"73.3","27.2","702LED4"
"MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","45.468","-73.742","QC","17.8","1",NA,"29.9","1","4.7","0","",,NA,"24.4","1",NA,"","6","",,NA,"48.0","41.9","702S006"
"ANGERS","45.550","-75.550","QC","",,"","",,"",,"0.0","0",NA,"34.6","3",NA,"0.0","3","","",NA,"","","7030170"
"ARUNDEL","45.950","-74.617","QC","16.4","14","2.9","29.5","12","1.5","12","0.0","0",NA,"71.7","11",NA,"","5","","",NA,"37.2","11.1","7030310"
"CHARTERIS","45.683","-76.433","QC","14.1","24",NA,"25.0","24","4.0","22","0.0","0",NA,"47.8","0",NA,"0.0","9","","",NA,"23.6","0.0","7031315"
"CHELSEA","45.517","-75.783","QC","",,"","",,"",,"0.0","0",NA,"16.4","10",NA,"0.0","4","","",NA,"","","7031360"
"CHENEVILLE","45.900","-75.083","QC","",,"","",,"",,"0.0","0","0.0","72.6","7",NA,"0.0","5","","",NA,"","","7031375"
"HIGH FALLS","45.839","-75.648","QC","15.5","2",NA,"26.9","2","3.3","0","",,NA,"34.8","2",NA,"","9","",,NA,"82.6","11.3","7033121"
"LACHUTE","45.650","-74.333","QC","16.6","5","1.9","29.0","3","2.0","3","0.0","0",NA,"61.4","1",NA,"0.0","6","","",NA,"55.3","19.2","7033650"
"LA MACAZA","46.367","-74.767","QC","15.6","12","2.8","30.0","8","-2.0","8","0.0","0","0.0","70.4","3",NA,"0.0","9","","",NA,"55.0","12.0","7033939"
"LUSKVILLE","45.533","-76.050","QC","",,"","",,"12.0","29","0.0","0","0.0","52.0","1",NA,"0.0","7","","",NA,"","","7034365"
"MANIWAKI AIRPORT","46.275","-75.992","QC","14.5","2",NA,"28.0","2","-1.5","0","",,NA,"70.2","2",NA,"","9","",,NA,"107.3","10.5","7034482"
"NOTRE DAME DE LA PAIX","45.800","-74.983","QC","",,"","",,"",,"0.0","0",NA,"46.4","8",NA,"0.0","3","","",NA,"","","7035666"
"STE ANNE DU LAC","46.850","-75.333","QC","13.5","27","1.4","22.5","27","4.0","27","0.0","0","0.0","107.0","7",NA,"0.0","8","","",NA,"13.4","0.0","7036855"
"ST HIPPOLYTE","45.983","-74.000","QC","",,"","",,"",,"0.0","0","0.0","16.0","5",NA,"0.0","4","","",NA,"","","7037310"
"ST JEROME","45.800","-74.050","QC","",,"","",,"",,"0.0","0",NA,"40.2","14",NA,"0.0","4","","",NA,"","","7037400"
"WRIGHT","46.067","-76.050","QC","15.2","3","1.6","30.0","1","-2.0","2","0.0","0",NA,"67.0","1",NA,"0.0","9","","",NA,"91.6","15.7","7038975"
"ST-JOVITE","46.080","-74.556","QC","14.1","2",NA,"27.9","2","-2.2","0","",,NA,"46.0","2",NA,"","8","",,NA,"120.0","9.5","703GDKB"
"BAIE-COMEAU A","49.133","-68.200","QC","11.4","0",NA,"23.9","0","-2.0","0","",,NA,"75.4","0",NA,"","10","",,NA,"198.4","0.0","7040442"
"BAIE-COMEAU","49.133","-68.204","QC","10.9","5",NA,"24.0","5","-1.6","5","",,NA,"63.2","5",NA,"","7","",,NA,"178.4","0.0","7040444"
"LOURDES DE BLANC SABLON A","51.442","-57.186","QC","8.1","0",NA,"17.6","0","-1.6","0","0.0","0",NA,"65.8","0",NA,"","11","",,NA,"297.2","0.0","7040815"
"CAP-ROUGE","48.374","-70.535","QC","11.6","0",NA,"27.9","0","1.6","0","",,NA,"",,NA,"","","",,NA,"193.4","2.5","7041166"
"CHARLEVOIX (MRC)","47.284","-70.638","QC","10.8","2",NA,"24.6","2","-2.0","0","",,NA,"167.5","2",NA,"","11","",,NA,"201.7","0.0","7041312"
"CHATEAU RICHER","46.967","-71.033","QC","",,"","",,"",,"0.0","0",NA,"136.0","2",NA,"0.0","9","","",NA,"","","7041330"
"CHEVERY","50.465","-59.639","QC","10.9","13",NA,"19.8","13","-0.7","11","",,NA,"91.3","13",NA,"","8","",,NA,"119.9","0.0","7041382"
"CAP-TOURMENTE","47.079","-70.781","QC","15.1","3",NA,"28.9","3","3.3","0","",,NA,"133.6","3",NA,"","9","",,NA,"89.1","11.5","7041JG6"
"FORET MONTMORENCY RCS","47.323","-71.148","QC","10.4","0",NA,"24.1","0","-3.8","0","",,NA,"145.2","0",NA,"","10","",,NA,"229.3","0.0","7042395"
"HAVRE ST. PIERRE","50.282","-63.611","QC","10.0","9",NA,"23.5","9","-0.7","9","",,NA,"93.4","9",NA,"","5","",,NA,"168.7","0.0","7043019"
"ILE AUX PERROQUETS","50.221","-64.207","QC","9.3","1",NA,"16.8","1","3.7","0","",,NA,"",,NA,"","","",,NA,"252.1","0.0","7043B79"
"ILE ROUGE","48.069","-69.556","QC","10.9","0",NA,"20.0","0","5.2","0","",,NA,"93.0","0",NA,"","12","",,NA,"213.6","0.0","7043BP9"
"LES BUISSONS","49.117","-68.383","QC","",,NA,"15.0","28","10.0","29","0.0","0",NA,"28.4","17",NA,"0.0","5","","",NA,"","","7044288"
"LONGUE-POINTE-DE-MINGAN","50.271","-64.226","QC","9.8","3",NA,"21.0","3","-0.7","1","",,NA,"111.1","3",NA,"","7","",,NA,"221.0","0.0","7044328"
"NATASHQUAN","50.190","-61.789","QC","9.6","1",NA,"21.7","1","-1.4","1","",,NA,"0.0","3",NA,"","0","",,NA,"242.8","0.0","7045398"
"NATASHQUAN A","50.190","-61.811","QC","9.7","0",NA,"21.5","0","-1.5","0","",,NA,"104.4","0",NA,"","7","",,NA,"250.0","0.0","7045401"
"POINTE DE L'ISLET","48.136","-69.716","QC","13.0","1",NA,"24.2","1","5.6","0","",,NA,"",,NA,"","","",,NA,"146.2","0.3","7046059"
"POINTE CLAVEAU","48.260","-70.114","QC","14.3","0",NA,"26.5","0","3.8","0","",,NA,"",,NA,"","","",,NA,"119.6","8.4","704607C"
"STE ROSE DU NORD","48.400","-70.533","QC","",,"","",,"",,"0.0","6",NA,"87.6","8",NA,"","10","","",NA,"","","7047722"
"SEPT-ILES","50.217","-66.250","QC","10.2","0",NA,"22.4","0","-2.5","0","",,NA,"89.6","1",NA,"","6","",,NA,"235.3","0.0","7047914"
"LAC EON","51.867","-63.284","QC","7.3","8",NA,"25.4","6","-1.3","2","",,NA,"81.3","9",NA,"","10","",,NA,"235.4","0.1","704C64L"
"POINTE-DES-MONTS","49.317","-67.381","QC","10.4","3",NA,"16.6","3","3.1","0","",,NA,"92.8","3",NA,"","10","",,NA,"204.0","0.0","704F0PN"
"RIVIERE AU TONNERRE","50.283","-64.783","QC","9.9","3","0.0","20.0","3","0.0","3","0.0","0",NA,"91.0","2",NA,"0.0","7","","",NA,"217.4","0.0","704FEG0"
"POINTE NOIRE CS","50.163","-66.434","QC","12.2","2",NA,"26.3","2","3.3","0","",,NA,"95.2","2",NA,"","7","",,NA,"164.3","1.9","704Q003"
"BAIE-COMEAU","49.259","-68.146","QC","12.1","2",NA,"24.6","2","0.9","0","",,NA,"78.9","2",NA,"","13","",,NA,"165.7","0.0","704S001"
"AMQUI","48.472","-67.435","QC","13.2","2",NA,"29.1","2","-0.7","0","",,NA,"90.0","2",NA,"","10","",,NA,"139.5","6.3","7050145"
"CAP-D'ESPOIR","48.419","-64.317","QC","12.2","2",NA,"22.3","2","3.7","0","",,NA,"75.0","2",NA,"","10","",,NA,"163.2","0.8","7051050"
"CAP DES ROSIERS","48.850","-64.200","QC","13.3","6","1.3","31.0","4","1.0","4","0.0","0",NA,"92.0","4",NA,"0.0","9","","",NA,"118.0","4.5","7051055"
"CAP-MADELEINE","49.251","-65.325","QC","12.4","0",NA,"27.7","0","2.2","0","",,NA,"81.1","0",NA,"","8","",,NA,"174.6","5.8","7051163"
"CAUSAPSCAL","48.367","-67.233","QC","12.8","8","1.4","29.0","5","-2.5","6","0.0","0",NA,"75.2","6",NA,"0.0","8","","",NA,"117.6","2.8","7051200"
"GASPE A","48.775","-64.480","QC","12.7","1",NA,"30.4","0","-0.2","1","0.0","0",NA,"87.4","0",NA,"","10","",,NA,"161.5","7.6","7052601"
"HEATH POINT","49.085","-61.701","QC","9.5","19",NA,"16.9","19","2.9","17","",,NA,"8.1","22",NA,"","2","",,NA,"93.6","0.0","7053038"
"ILES DE LA MADELEINE A","47.425","-61.778","QC","",,NA,"26.1","0","",,"",,NA,"",,NA,"","","",,NA,"","","7053250"
"LAC HUMQUI","48.283","-67.567","QC","",,"","",,"",,"0.0","0","0.0","105.0","1",NA,"","10","","",NA,"","","7053649"
"ILES DE LA MADELEINE","47.425","-61.775","QC","14.9","2",NA,"25.4","2","7.4","0","",,NA,"101.1","2",NA,"","10","",,NA,"94.2","8.4","7053KGR"
"LA POCATIERE","47.356","-70.032","QC","14.6","3",NA,"28.9","2","0.6","2","",,NA,"103.9","3",NA,"","8","",,NA,"103.0","11.1","7054096"
"MONT JOLI A","48.609","-68.208","QC","13.3","1",NA,"28.0","1","0.1","0","0.0","0",NA,"67.2","0",NA,"","10","",,NA,"147.9","10.8","7055121"
"MONT-JOLI","48.604","-68.195","QC","13.1","2",NA,"28.3","2","0.1","0","",,NA,"74.0","2",NA,"","8","",,NA,"149.3","11.2","7055122"
"NEW CARLISLE 1","48.012","-65.332","QC","13.2","2",NA,"27.9","2","1.1","0","",,NA,"123.1","2",NA,"","8","",,NA,"139.3","5.4","7055422"
"POINTE-AU-PERE (INRS)","48.514","-68.468","QC","11.8","2",NA,"24.0","2","0.8","0","",,NA,"64.2","2",NA,"","11","",,NA,"173.3","0.2","7056068"
"PORT-MENIER","49.839","-64.293","QC","10.8","3",NA,"25.2","3","-1.5","0","",,NA,"77.5","3",NA,"","7","",,NA,"195.5","1.6","7056202"
"RIMOUSKI","48.450","-68.517","QC","15.3","14","2.5","28.0","8","0.5","10","0.0","0",NA,"36.8","5",NA,"0.0","6","","",NA,"53.2","10.4","7056480"
"RIVIERE-DU-LOUP","47.806","-69.549","QC","13.3","0",NA,"26.8","0","1.0","0","",,NA,"77.8","0",NA,"","12","",,NA,"149.2","8.6","7056616"
"ST CAMILLE","46.483","-70.217","QC","14.3","6","2.7","26.5","5","1.0","6","0.0","5",NA,"66.8","5",NA,"","10","","",NA,"96.6","6.6","7056930"
"ST JEAN DE CHERBOURG","48.883","-67.117","QC","7.0","23","-3.5","26.0","11","-1.0","22","0.0","0","0.0","92.8","0","86.0","0.0","10","","",NA,"77.2","0.0","7057395"
"STE LUCIE","46.733","-70.017","QC","13.3","9","1.8","28.0","8","-4.0","8","0.0","0","0.0","50.0","7",NA,"0.0","8","","",NA,"104.1","4.8","7057515"
"SAINT MICHEL","46.867","-70.883","QC","",,"","",,"",,"0.0","0",NA,"82.2","4",NA,"0.0","6","","",NA,"","","7057567"
"ILE BICQUETTE","48.416","-68.893","QC","11.0","0",NA,"20.4","0","5.1","0","",,NA,"",,NA,"","","",,NA,"209.9","0.0","705LKPQ"
"CAP-CHAT","49.109","-66.654","QC","12.1","2",NA,"25.9","2","1.2","0","",,NA,"67.0","2",NA,"","10","",,NA,"168.2","2.2","705S002"
"BAGOTVILLE A","48.333","-71.000","QC","13.8","0","1.8","29.9","0","-0.8","0","0.0","0","0.0","71.4","0","70.0","","11","",,NA,"133.5","7.7","7060400"
"BONNARD 1","50.729","-71.013","QC","10.2","11",NA,"23.9","8","0.2","7","",,NA,"7.8","23",NA,"","1","",,NA,"147.4","0.1","7060826"
"CHAMOUCHOUANE","49.279","-73.356","QC","11.9","2",NA,"26.7","2","-1.2","0","",,NA,"",,NA,"","","",,NA,"170.9","0.8","7061288"
"CHUTE-DES-PASSES","49.840","-71.168","QC","12.9","22",NA,"26.5","16","-0.1","11","",,NA,"",,NA,"","","",,NA,"42.4","1.7","7061541"
"JONQUIERE","48.425","-71.143","QC","14.0","3",NA,"27.6","3","0.5","0","",,NA,"75.8","3",NA,"","12","",,NA,"112.0","5.1","7063370"
"LAC STE CROIX","48.417","-71.750","QC","",,"","",,"",,"0.0","0",NA,"81.4","4",NA,"0.0","9","","",NA,"","","7063690"
"LATERRIERE","48.307","-71.129","QC","13.3","2",NA,"27.6","2","-2.2","0","",,NA,"",,NA,"","","",,NA,"134.0","2.4","7064181"
"MISTOOK","48.598","-71.716","QC","13.5","3",NA,"28.6","1","-0.1","2","",,NA,"",,NA,"","","",,NA,"124.8","4.2","7065012"
"NORMANDIN","48.842","-72.547","QC","13.0","0",NA,"29.8","0","-0.2","0","",,NA,"130.4","0",NA,"","26","",,NA,"155.7","5.2","7065639"
"ONATCHIWAY","48.894","-71.032","QC","11.3","3",NA,"26.0","2","-2.6","2","",,NA,"80.8","5",NA,"","9","",,NA,"181.9","1.6","7065738"
"ROBERVAL A","48.520","-72.266","QC","13.8","0",NA,"28.4","0","0.5","0","0.0","1",NA,"73.2","0",NA,"","12","",,NA,"136.7","10.5","7066686"
"ST AMBROISE","48.567","-71.333","QC","12.7","1","1.2","29.0","1","-3.0","1","0.0","0",NA,"100.0","0","82.0","0.0","12","","",NA,"154.8","1.8","7066820"
"ST PRIME","48.617","-72.417","QC","18.4","23","5.9","32.0","23","6.0","22","0.0","0",NA,"88.4","0","105.0","0.0","12","","",NA,"9.0","11.6","7067658"
"LAC BENOIT","51.533","-71.111","QC","9.1","16",NA,"24.5","13","-4.1","5","",,NA,"",,NA,"","","",,NA,"124.4","0.0","706I001"
"MANOUANE EST","50.656","-70.532","QC","10.3","1",NA,"25.1","1","-2.3","0","",,NA,"137.0","1",NA,"","12","",,NA,"221.9","0.0","706I155"
"LA BAIE","48.298","-70.920","QC","13.6","2",NA,"27.0","2","-2.2","0","",,NA,"70.4","4",NA,"","12","",,NA,"126.4","3.7","706Q001"
"PARENT","47.922","-74.624","QC","12.5","2",NA,"26.9","2","-0.9","0","",,NA,"90.9","2",NA,"","9","",,NA,"153.9","0.6","7075800"
"ST MICHEL DES SAINTS","46.683","-73.917","QC","",,"","",,"",,"0.0","15",NA,"27.8","21",NA,"0.0","3","","",NA,"","","7077570"
"SAINT-MICHEL-DES-SAINTS","46.816","-74.094","QC","12.2","6",NA,"26.4","5","-2.4","2","",,NA,"127.0","6",NA,"","7","",,NA,"143.4","3.0","7077571"
"LA TUQUE","47.411","-72.788","QC","13.9","3",NA,"28.5","3","0.3","0","",,NA,"123.5","3",NA,"","15","",,NA,"115.7","5.3","707DBD4"
"BARRAGE TEMISCAMINGUE","46.710","-79.101","QC","15.7","2",NA,"26.5","2","2.4","0","",,NA,"82.5","2",NA,"","9","",,NA,"79.4","14.5","7080468"
"MONT BRUN","48.417","-78.733","QC","",,"","",,"",,"0.0","0","0.0","66.8","3",NA,"0.0","9","","",NA,"","","7085106"
"ROUYN","48.246","-79.034","QC","13.6","2",NA,"24.3","2","0.0","0","",,NA,"74.1","2",NA,"","10","",,NA,"124.3","1.5","7086716"
