"Environment Canada"
"Monthly Values for December - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"MOUNTAINVIEW","44.052","-77.302","ON","-1.1","1","1.5","12.0","1","-21.0","1","33.6","1",NA,"73.2","1",NA,"3.0","11","","",NA,"572.9","0.0","615EMR7"
"TORONTO NORTH YORK","43.780","-79.468","ON","-1.9","0",NA,"9.5","0","-16.0","0","49.0","0",NA,"81.4","0",NA,"14.0","14","","",NA,"615.6","0.0","615S001"
"COE HILL","44.923","-77.885","ON","-5.7","1",NA,"7.0","1","-27.5","1","86.2","1",NA,"124.4","1",NA,"","18","","",NA,"711.5","0.0","6161740"
"HALIBURTON 3","45.032","-78.531","ON","-4.7","0","1.7","8.5","0","-28.0","0","134.4","0","224.0","153.6","0","175.0","38.0","19","","",NA,"704.0","0.0","6163171"
"PETERBOROUGH","44.230","-78.363","ON","-5.2","8",NA,"9.0","8","-27.9","8","",,NA,"43.4","8",NA,"","7","",,NA,"534.0","0.0","6166415"
"PETERBOROUGH TRENT U","44.350","-78.300","ON","-3.9","0",NA,"8.3","0","-26.5","0","",,NA,"94.3","0",NA,"16.0","16","",,NA,"680.4","0.0","6166456"
"SONYA SUNDANCE MEADOWS","44.217","-78.950","ON","",,NA,"",,"",,"84.2","0",NA,"108.6","0",NA,"21.0","19","","",NA,"","","6168100"
"TAPLEY","44.171","-78.501","ON","",,NA,"",,"",,"65.8","0",NA,"96.2","0",NA,"26.0","18","","",NA,"","","6168525"
"BANCROFT AUTO","45.071","-77.879","ON","-6.2","0",NA,"6.4","0","-31.9","0","",,NA,"119.0","0",NA,"28.0","17","",,NA,"750.0","0.0","616I001"
"BEAUPORT","46.837","-71.197","QC","",,NA,"",,"",,"",,NA,"125.0","0",NA,"","20","",,NA,"","","7010565"
"DESCHAMBAULT","46.691","-71.972","QC","-8.3","0",NA,"3.8","0","-29.6","0","",,NA,"107.8","0",NA,"","18","",,NA,"814.3","0.0","7011983"
"L'ASSOMPTION","45.809","-73.435","QC","-6.0","0",NA,"7.8","0","-28.3","0","",,NA,"115.2","0",NA,"13.0","13","",,NA,"745.2","0.0","7014160"
"L'ETAPE","47.562","-71.229","QC","-13.1","0",NA,"-0.8","0","-31.1","0","",,NA,"147.1","0",NA,"","22","",,NA,"964.4","0.0","7015791"
"QUEBEC/JEAN LESAGE INTL A","46.800","-71.383","QC","",,"","",,"",,"109.2","0","151.0","116.6","0","117.0","52.0","23","","",NA,"","","7016294"
"SHAWINIGAN","46.563","-72.733","QC","-9.0","13",NA,"2.6","13","-25.7","13","",,NA,"",,NA,"","","",,NA,"486.0","0.0","7018001"
"TROIS RIVIERES A-2","46.350","-72.667","QC","",,NA,"",,"",,"17.2","19",NA,"36.4","19",NA,"","5","","",NA,"","","7018560"
"TROIS-RIVIERES","46.354","-72.516","QC","-5.6","0",NA,"5.4","0","-24.5","0","",,NA,"105.9","0",NA,"","18","",,NA,"732.5","0.0","7018562"
"TROIS-RIVIERES","46.367","-72.683","QC","-7.4","1",NA,"5.4","1","-29.4","0","",,NA,"95.5","1",NA,"23.0","13","",,NA,"763.1","0.0","7018563"
"VALCARTIER A","46.900","-71.503","QC","-10.2","2",NA,"2.0","1","-27.8","1","",,NA,"83.5","3",NA,"","17","",,NA,"817.0","0.0","7018573"
"LAC SAINT-PIERRE","46.183","-72.917","QC","-4.5","0",NA,"6.1","0","-22.5","0","",,NA,"",,NA,"","","",,NA,"696.4","0.0","701LP0N"
"STE-FOY (U. LAVAL)","46.780","-71.288","QC","-7.4","1",NA,"2.8","1","-25.3","0","",,NA,"127.4","2",NA,"67.0","17","",,NA,"762.7","0.0","701Q004"
"LEMIEUX","46.304","-72.061","QC","-7.6","1",NA,"5.3","1","-29.5","0","",,NA,"114.0","2",NA,"","17","",,NA,"766.6","0.0","701Q009"
"QUEBEC/JEAN LESAGE INTL","46.804","-71.382","QC","-8.5","0",NA,"2.4","0","-26.9","0","",,NA,"113.3","0",NA,"45.0","18","",,NA,"820.6","0.0","701S001"
"FRELIGHSBURG","45.033","-72.850","QC","-4.6","0",NA,"7.8","0","-25.5","0","",,NA,"87.8","0",NA,"11.0","16","",,NA,"699.7","0.0","7022579"
"LENNOXVILLE","45.369","-71.824","QC","-5.7","0",NA,"7.7","0","-25.8","0","",,NA,"84.2","0",NA,"15.0","18","",,NA,"733.6","0.0","7024280"
"MCTAVISH","45.505","-73.579","QC","-4.1","1",NA,"8.6","1","-23.4","1","",,NA,"112.8","1",NA,"31.0","15","",,NA,"663.3","0.0","7024745"
"MONTREAL INTL A","45.471","-73.741","QC","-4.4","1",NA,"8.5","1","-23.5","0","64.0","1",NA,"104.8","1",NA,"8.0","14","",,NA,"671.6","0.0","7025251"
"NICOLET","46.226","-72.657","QC","-5.9","0",NA,"5.6","0","-25.3","0","",,NA,"107.2","0",NA,"","15","",,NA,"741.4","0.0","7025442"
"STE-CLOTHILDE","45.167","-73.679","QC","-4.5","0",NA,"9.4","0","-27.9","0","",,NA,"67.9","0",NA,"6.0","11","",,NA,"696.3","0.0","7027039"
"MONTREAL/ST-HUBERT","45.518","-73.417","QC","-4.7","1",NA,"8.6","0","-23.1","1","",,NA,"63.2","1",NA,"","10","",,NA,"680.4","0.0","7027329"
"SAINT-GERMAIN-DE-GRANTHAM","45.825","-72.537","QC","-5.6","0",NA,"7.4","0","-31.6","0","",,NA,"79.7","0",NA,"7.0","16","",,NA,"730.7","0.0","7027470"
"SHERBROOKE","45.439","-71.691","QC","-7.6","12",NA,"6.1","12","-26.4","12","",,NA,"58.8","12",NA,"","10","",,NA,"486.7","0.0","7028123"
"THETFORD MINES RCS","46.049","-71.266","QC","-8.6","0",NA,"4.4","0","-28.3","0","",,NA,"109.9","0",NA,"37.0","19","",,NA,"824.3","0.0","7028442"
"BEAUCEVILLE","46.205","-70.785","QC","-7.9","0",NA,"5.5","0","-26.8","0","",,NA,"112.0","0",NA,"","17","",,NA,"802.6","0.0","7028754"
"STE-ANNE-DE-BELLEVUE 1","45.427","-73.929","QC","-4.4","2",NA,"8.9","2","-24.7","0","",,NA,"75.4","2",NA,"5.0","10","",,NA,"650.2","0.0","702FHL8"
"ST-ANICET 1","45.121","-74.289","QC","-4.2","0",NA,"9.9","0","-28.5","0","",,NA,"82.4","1",NA,"","14","",,NA,"688.5","0.0","702FQLF"
"L'ACADIE","45.294","-73.349","QC","-4.6","0",NA,"8.8","0","-26.6","0","",,NA,"59.1","0",NA,"8.0","13","",,NA,"701.6","0.0","702LED4"
"MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","45.468","-73.742","QC","-4.3","0",NA,"8.7","0","-24.8","0","",,NA,"87.1","0",NA,"11.0","12","",,NA,"690.4","0.0","702S006"
"HIGH FALLS","45.839","-75.648","QC","-6.0","0",NA,"6.0","0","-27.0","0","",,NA,"104.2","1",NA,"","16","",,NA,"743.6","0.0","7033121"
"MANIWAKI UA","46.302","-76.006","QC","",,NA,"",,"",,"57.6","0",NA,"71.0","0",NA,"30.0","12","","",NA,"","","7034480"
"MANIWAKI AIRPORT","46.275","-75.992","QC","-7.2","0",NA,"5.3","0","-31.5","0","",,NA,"90.5","0",NA,"21.0","19","",,NA,"781.9","0.0","7034482"
"ST-JOVITE","46.080","-74.556","QC","-7.4","0",NA,"5.5","0","-31.9","0","",,NA,"109.0","0",NA,"","16","",,NA,"787.5","0.0","703GDKB"
"BAIE-COMEAU A","49.133","-68.200","QC","-9.2","0",NA,"2.2","0","-28.4","0","",,NA,"60.9","0",NA,"51.0","13","",,NA,"842.8","0.0","7040442"
"BAIE-COMEAU","49.133","-68.204","QC","-9.1","11",NA,"1.2","11","-23.4","11","",,NA,"40.8","12",NA,"","8","",,NA,"542.1","0.0","7040444"
"LOURDES DE BLANC SABLON A","51.442","-57.186","QC","-9.9","0",NA,"2.1","0","-23.6","0","119.3","0",NA,"64.6","0",NA,"42.0","10","",,NA,"865.4","0.0","7040815"
"CAPE WHITTLE","50.163","-60.062","QC","-7.4","9",NA,"2.4","7","-19.5","3","",,NA,"",,NA,"","","",,NA,"558.8","0.0","7041100"
"CAP-ROUGE","48.374","-70.535","QC","-8.0","0",NA,"1.7","0","-25.4","0","",,NA,"",,NA,"","","",,NA,"805.7","0.0","7041166"
"CHARLEVOIX (MRC)","47.284","-70.638","QC","-12.3","1",NA,"-0.4","1","-29.1","0","",,NA,"182.6","1",NA,"","17","",,NA,"908.0","0.0","7041312"
"CAP-TOURMENTE","47.079","-70.781","QC","-7.2","0",NA,"5.1","0","-27.7","0","",,NA,"105.0","0",NA,"","17","",,NA,"781.4","0.0","7041JG6"
"FORET MONTMORENCY RCS","47.323","-71.148","QC","-13.2","3",NA,"0.3","3","-30.2","1","",,NA,"84.3","3",NA,"67.0","17","",,NA,"874.9","0.0","7042395"
"HAVRE ST. PIERRE","50.282","-63.611","QC","-11.5","5",NA,"-0.6","5","-25.0","5","",,NA,"0.0","5",NA,"","0","",,NA,"767.3","0.0","7043019"
"ILE AUX PERROQUETS","50.221","-64.207","QC","-7.4","0",NA,"2.6","0","-17.5","0","",,NA,"",,NA,"","","",,NA,"787.5","0.0","7043B79"
"ILE ROUGE","48.069","-69.556","QC","-5.4","0",NA,"3.7","0","-19.4","0","",,NA,"",,NA,"","","",,NA,"726.6","0.0","7043BP9"
"LONGUE-POINTE-DE-MINGAN","50.271","-64.226","QC","-10.7","0",NA,"1.4","0","-27.4","0","",,NA,"101.7","0",NA,"","14","",,NA,"889.5","0.0","7044328"
"MONT STE-ANNE","47.073","-70.907","QC","",,NA,"",,"",,"171.2","0",NA,"152.8","0",NA,"90.0","20","","",NA,"","","7045326"
"NATASHQUAN","50.190","-61.789","QC","-10.9","2",NA,"0.8","2","-24.7","1","",,NA,"0.0","1",NA,"","0","",,NA,"837.3","0.0","7045398"
"NATASHQUAN A","50.190","-61.811","QC","-10.5","0",NA,"2.6","0","-25.0","0","",,NA,"37.1","0",NA,"3.0","10","",,NA,"883.8","0.0","7045401"
"POINTE DE L'ISLET","48.136","-69.716","QC","-4.6","1",NA,"4.7","0","-17.7","1","",,NA,"",,NA,"","","",,NA,"676.7","0.0","7046059"
"POINTE CLAVEAU","48.260","-70.114","QC","-7.5","0",NA,"2.5","0","-23.7","0","",,NA,"",,NA,"","","",,NA,"789.9","0.0","704607C"
"SEPT-ILES UA","50.217","-66.250","QC","",,NA,"",,"",,"127.0","1",NA,"116.8","1",NA,"49.0","15","","",NA,"","","7047912"
"SEPT-ILES","50.217","-66.250","QC","-11.3","0",NA,"0.7","0","-28.7","0","",,NA,"90.8","0",NA,"56.0","16","",,NA,"907.9","0.0","7047914"
"LAC EON","51.867","-63.284","QC","-17.1","6",NA,"-3.3","6","-37.2","1","",,NA,"46.4","8",NA,"","10","",,NA,"878.1","0.0","704C64L"
"POINTE-DES-MONTS","49.317","-67.381","QC","-7.8","0",NA,"1.6","0","-22.3","0","",,NA,"111.2","0",NA,"","20","",,NA,"798.4","0.0","704F0PN"
"POINTE NOIRE CS","50.163","-66.434","QC","-7.6","0",NA,"2.4","0","-20.0","0","",,NA,"",,NA,"","","",,NA,"795.0","0.0","704Q003"
"BAIE-COMEAU","49.259","-68.146","QC","-9.1","0",NA,"0.4","0","-23.5","0","",,NA,"101.0","1",NA,"","13","",,NA,"839.7","0.0","704S001"
"AMQUI","48.472","-67.435","QC","-9.5","1",NA,"2.2","1","-24.3","0","",,NA,"93.8","1",NA,"","15","",,NA,"823.7","0.0","7050145"
"CAP-D'ESPOIR","48.419","-64.317","QC","-5.4","0",NA,"3.0","0","-19.7","0","",,NA,"83.6","0",NA,"","9","",,NA,"725.5","0.0","7051050"
"CAP-MADELEINE","49.251","-65.325","QC","-5.5","1",NA,"2.7","1","-16.3","0","",,NA,"74.6","1",NA,"11.0","14","",,NA,"705.9","0.0","7051163"
"GASPE A","48.775","-64.480","QC","-7.3","1",NA,"3.1","1","-24.0","0","109.3","1",NA,"109.8","1",NA,"42.0","14","",,NA,"758.6","0.0","7052601"
"HEATH POINT","49.085","-61.701","QC","-5.3","5",NA,"2.9","5","-16.7","1","",,NA,"27.7","6",NA,"","7","",,NA,"606.0","0.0","7053038"
"ILES DE LA MADELEINE A","47.425","-61.778","QC","-1.2","30",NA,"8.4","3","-2.3","30","",,NA,"",,NA,"2.0","","",,NA,"19.2","0.0","7053250"
"ILES DE LA MADELEINE","47.425","-61.775","QC","-2.0","0",NA,"7.8","0","-11.5","0","",,NA,"101.5","0",NA,"","20","",,NA,"619.2","0.0","7053KGR"
"LA POCATIERE","47.356","-70.032","QC","-7.8","0",NA,"3.3","0","-23.1","0","",,NA,"75.6","0",NA,"18.0","12","",,NA,"799.2","0.0","7054096"
"MONT JOLI A","48.609","-68.208","QC","-7.4","0",NA,"2.7","0","-20.4","0","99.0","0",NA,"95.0","1",NA,"48.0","14","",,NA,"788.1","0.0","7055121"
"MONT-JOLI","48.604","-68.195","QC","-7.4","0",NA,"2.8","0","-20.4","0","",,NA,"47.7","0",NA,"39.0","11","",,NA,"788.7","0.0","7055122"
"NEW CARLISLE 1","48.012","-65.332","QC","-6.1","0",NA,"2.9","0","-19.6","0","",,NA,"122.0","0",NA,"","12","",,NA,"747.7","0.0","7055422"
"POINTE-AU-PERE (INRS)","48.514","-68.468","QC","-6.6","0",NA,"2.5","0","-19.3","0","",,NA,"72.6","0",NA,"","12","",,NA,"764.1","0.0","7056068"
"PORT-MENIER","49.839","-64.293","QC","-8.3","0",NA,"1.6","0","-22.7","0","",,NA,"52.9","0",NA,"30.0","14","",,NA,"816.1","0.0","7056202"
"RIVIERE-DU-LOUP","47.806","-69.549","QC","-8.2","0",NA,"2.2","0","-22.7","0","",,NA,"66.4","0",NA,"35.0","11","",,NA,"813.4","0.0","7056616"
"RIVIERE-DU-LOUP / ST-ANTONIN","47.800","-69.450","QC","",,NA,"",,"",,"100.6","0",NA,"91.8","0",NA,"57.0","13","","",NA,"","","7056870"
"ILE BICQUETTE","48.416","-68.893","QC","-5.6","0",NA,"2.5","0","-20.5","0","",,NA,"",,NA,"","","",,NA,"732.2","0.0","705LKPQ"
"CAP-CHAT","49.109","-66.654","QC","-5.9","0",NA,"1.8","0","-18.1","0","",,NA,"61.0","0",NA,"","15","",,NA,"742.1","0.0","705S002"
"BAGOTVILLE A","48.333","-71.000","QC","-9.7","0","0.7","3.8","0","-27.8","0","46.6","0","63.0","48.1","0","69.0","41.0","13","",,NA,"858.0","0.0","7060400"
"BONNARD 1","50.729","-71.013","QC","-14.5","17",NA,"-0.6","14","-30.8","5","",,NA,"2.9","26",NA,"","2","",,NA,"455.1","0.0","7060826"
"CHAMOUCHOUANE","49.279","-73.356","QC","-13.4","2",NA,"0.9","2","-33.0","0","",,NA,"",,NA,"","","",,NA,"912.0","0.0","7061288"
"CHUTE-DES-PASSES","49.840","-71.168","QC","-13.1","20",NA,"-0.2","16","-30.3","11","",,NA,"",,NA,"","","",,NA,"341.9","0.0","7061541"
"JONQUIERE","48.425","-71.143","QC","-9.2","1",NA,"2.8","1","-26.0","1","",,NA,"60.3","2",NA,"","15","",,NA,"814.9","0.0","7063370"
"LATERRIERE","48.307","-71.129","QC","-9.8","0",NA,"3.1","0","-26.8","0","",,NA,"",,NA,"","","",,NA,"862.9","0.0","7064181"
"MISTOOK","48.598","-71.716","QC","-11.1","7",NA,"1.7","5","-28.1","3","",,NA,"",,NA,"","","",,NA,"698.0","0.0","7065012"
"NORMANDIN","48.842","-72.547","QC","-13.2","0",NA,"1.9","0","-37.3","0","",,NA,"114.8","0",NA,"37.0","28","",,NA,"966.2","0.0","7065639"
"ONATCHIWAY","48.894","-71.032","QC","-12.0","5",NA,"0.6","5","-33.0","0","",,NA,"67.9","6",NA,"","13","",,NA,"780.0","0.0","7065738"
"ROBERVAL A","48.520","-72.266","QC","-11.3","1",NA,"2.0","1","-31.6","0","82.6","1",NA,"81.2","1",NA,"22.0","12","",,NA,"877.8","0.0","7066686"
"LAC BENOIT","51.533","-71.111","QC","-18.5","1",NA,"-2.0","1","-38.5","0","",,NA,"",,NA,"","","",,NA,"1096.3","0.0","706I001"
"MANOUANE EST","50.656","-70.532","QC","-16.3","3",NA,"-0.9","2","-34.2","1","",,NA,"37.2","4",NA,"","9","",,NA,"960.1","0.0","706I155"
"LA BAIE","48.298","-70.920","QC","-9.9","0",NA,"3.1","0","-29.8","0","",,NA,"",,NA,"","","",,NA,"865.6","0.0","706Q001"
"PARENT","47.922","-74.624","QC","-11.5","0",NA,"2.0","0","-34.0","0","",,NA,"78.8","0",NA,"37.0","18","",,NA,"914.7","0.0","7075800"
"SAINT-MICHEL-DES-SAINTS","46.816","-74.094","QC","-10.6","6",NA,"3.8","6","-32.5","1","",,NA,"57.3","6",NA,"27.0","14","",,NA,"714.0","0.0","7077571"
"LA TUQUE","47.411","-72.788","QC","-10.0","0",NA,"2.6","0","-33.8","0","",,NA,"65.0","0",NA,"28.0","16","",,NA,"869.4","0.0","707DBD4"
"BARRAGE TEMISCAMINGUE","46.710","-79.101","QC","-6.0","0",NA,"7.6","0","-23.6","0","",,NA,"78.8","1",NA,"31.0","18","",,NA,"744.0","0.0","7080468"
"ROUYN","48.246","-79.034","QC","-9.8","0",NA,"2.4","0","-29.6","0","",,NA,"62.9","0",NA,"","19","",,NA,"860.7","0.0","7086716"
"CHAPAIS","49.823","-74.975","QC","-14.1","0",NA,"0.1","0","-36.8","0","",,NA,"",,NA,"","","",,NA,"993.7","0.0","7091299"
"LA GRANDE 4 A","53.755","-73.675","QC","-19.0","7",NA,"-1.9","7","-37.7","6","",,NA,"0.0","7",NA,"","0","",,NA,"887.1","0.0","7093714"
"LA GRANDE RIVIERE A","53.625","-77.704","QC","-16.7","0",NA,"0.9","0","-28.7","0","30.6","0",NA,"30.8","0",NA,"20.0","10","",,NA,"1074.6","0.0","7093716"
"LA GRANDE IV A","53.757","-73.679","QC","",,NA,"",,"",,"30.4","0",NA,"30.4","0",NA,"27.0","11","","",NA,"","","7093GJ3"
"LA GRANDE IV","53.757","-73.679","QC","-19.6","0",NA,"-2.0","0","-37.9","0","",,NA,"29.3","0",NA,"27.0","9","",,NA,"1165.5","0.0","7093GJ5"
"MATAGAMI A","49.762","-77.803","QC","-14.9","16",NA,"0.9","16","-36.5","16","",,NA,"18.9","16",NA,"","3","",,NA,"493.6","0.0","7094636"
"MATAGAMI","49.758","-77.793","QC","-12.9","0",NA,"0.8","0","-35.0","0","",,NA,"47.2","0",NA,"54.0","12","",,NA,"959.0","0.0","7094637"
"VAL-D'OR A","48.056","-77.787","QC","",,NA,"",,"",,"58.0","2",NA,"59.0","2",NA,"20.0","22","","",NA,"","","7098600"
"VAL-D'OR","48.056","-77.786","QC","-10.4","0",NA,"2.5","0","-34.4","0","",,NA,"45.9","0",NA,"29.0","15","",,NA,"880.2","0.0","7098603"
"VAL D'OR A","48.053","-77.783","QC","-8.7","10",NA,"2.4","10","-29.4","10","",,NA,"19.0","10",NA,"","5","",,NA,"560.3","0.0","7098605"
"INUKJUAK","58.472","-78.077","QC","-17.1","8",NA,"-2.1","8","-33.5","7","",,NA,"2.6","11",NA,"","1","",,NA,"806.3","0.0","7103280"
"KUUJJUARAPIK","55.367","-77.567","QC","-15.2","5",NA,"-2.2","5","-26.0","0","",,NA,"6.9","5",NA,"0.0","2","",,NA,"864.1","0.0","7103539"
"INUKJUAK A","58.472","-78.077","QC","-17.4","1",NA,"-2.0","1","-33.3","1","",,NA,"13.6","1",NA,"24.0","3","",,NA,"1062.6","0.0","710S005"
"KUUJJUAQ A","58.089","-68.422","QC","-19.8","1",NA,"-6.5","1","-34.5","0","15.6","1",NA,"15.2","1",NA,"13.0","4","",,NA,"1133.3","0.0","7113535"
"PARC NATIONAL DES PINGUALUIT","61.313","-73.668","QC","-21.6","9",NA,"-9.2","8","-33.0","3","",,NA,"7.1","9",NA,"10.0","2","",,NA,"871.2","0.0","7115800"
"RIVIERE AUX FEUILLES","57.909","-72.976","QC","-21.4","18",NA,"-4.8","17","-41.2","8","",,NA,"4.7","18",NA,"7.0","2","",,NA,"511.6","0.0","7116505"
"SALLUIT","62.179","-75.670","QC","-18.4","5",NA,"-6.2","5","-27.8","0","",,NA,"6.6","5",NA,"0.0","2","",,NA,"946.0","0.0","7117800"
"SCHEFFERVILLE A","54.805","-66.805","QC","-21.7","10",NA,"-7.3","10","-38.2","10","",,NA,"0.0","10",NA,"","0","",,NA,"834.6","0.0","7117823"
"SCHEFFERVILLE","54.800","-66.800","QC","-22.2","1",NA,"-7.3","1","-38.7","0","",,NA,"19.3","1",NA,"30.0","3","",,NA,"1207.1","0.0","7117827"
"AROOSTOOK","46.712","-67.716","NB","-7.9","16","-0.3","2.0","16","-22.5","16","49.0","16",NA,"49.0","16",NA,"","7","","",NA,"388.4","0.0","8100300"
"BAS CARAQUET","47.802","-64.833","NB","-4.9","0",NA,"3.3","0","-21.6","0","",,NA,"114.4","0",NA,"30.0","17","",,NA,"710.1","0.0","8100467"
"BAS CARAQUET","47.800","-64.867","NB","",,NA,"",,"",,"86.2","0",NA,"102.6","0",NA,"40.0","16","","",NA,"","","8100468"
"BATHURST A","47.630","-65.739","NB","-8.1","1",NA,"5.2","1","-28.9","0","133.1","1",NA,"113.6","1",NA,"44.0","13","",,NA,"782.1","0.0","8100505"
"BUCTOUCHE CDA CS","46.430","-64.768","NB","-5.5","0",NA,"10.1","0","-23.6","0","",,NA,"119.1","0",NA,"12.0","17","",,NA,"727.0","0.0","8100593"
"CHARLO AUTO","47.990","-66.334","NB","-8.0","0",NA,"3.3","0","-27.2","0","",,NA,"67.3","0",NA,"47.0","12","",,NA,"806.3","0.0","8100885"
"MIRAMICHI RCS","47.009","-65.465","NB","-6.7","0",NA,"5.3","0","-24.7","0","",,NA,"86.4","0",NA,"26.0","12","",,NA,"766.8","0.0","8100989"
"DOAKTOWN AUTO RCS","46.585","-66.010","NB","-7.8","0",NA,"5.7","0","-27.1","0","",,NA,"99.0","0",NA,"39.0","12","",,NA,"799.4","0.0","8101201"
"EDMUNDSTON","47.417","-68.324","NB","-8.4","14",NA,"4.8","14","-23.8","13","",,NA,"43.5","14",NA,"","6","",,NA,"448.6","0.0","8101303"
"FREDERICTON","45.869","-66.537","NB","-5.7","10",NA,"8.1","10","-27.4","10","",,NA,"45.3","10",NA,"","6","",,NA,"497.4","0.0","8101505"
"FREDERICTON CDA CS","45.920","-66.609","NB","-6.6","3",NA,"8.9","3","-26.5","0","",,NA,"93.6","3",NA,"15.0","18","",,NA,"689.0","0.0","8101605"
"FUNDY PARK (ALMA) CS","45.600","-64.950","NB","-3.8","1",NA,"11.1","1","-20.2","0","",,NA,"156.8","1",NA,"12.0","17","",,NA,"653.6","0.0","8101746"
"GAGETOWN AWOS A","45.839","-66.450","NB","-6.3","2",NA,"9.6","2","-25.2","0","",,NA,"63.5","3",NA,"","11","",,NA,"705.2","0.0","8101794"
"GRAND MANAN SAR CS","44.712","-66.802","NB","-2.5","2",NA,"11.5","1","-20.9","1","",,NA,"160.5","2",NA,"1.0","14","",,NA,"593.9","0.0","8101925"
"JUNIPER","46.550","-67.167","NB","-8.6","7","-0.7","4.5","7","-28.0","7","44.0","7",NA,"44.0","7",NA,"","7","","",NA,"638.9","0.0","8102275"
"KOUCHIBOUGUAC CS","46.783","-65.017","NB","-5.6","0",NA,"7.4","0","-24.5","0","",,NA,"121.2","0",NA,"26.0","13","",,NA,"730.9","0.0","8102328"
"MACTAQUAC PROV PARK","45.954","-66.899","NB","-7.4","11","-1.5","6.0","11","-30.0","11","22.0","11",NA,"22.0","11",NA,"0.0","5","","",NA,"507.3","0.0","8102536"
"MECHANIC SETTLEMENT","45.694","-65.165","NB","-6.6","0",NA,"9.5","0","-23.6","0","",,NA,"142.5","0",NA,"14.0","16","",,NA,"763.1","0.0","8102848"
"MISCOU ISLAND (AUT)","48.009","-64.494","NB","-4.2","2",NA,"3.4","1","-18.6","1","",,NA,"84.0","2",NA,"29.0","13","",,NA,"645.0","0.0","8103050"
"MONCTON INTL A","46.112","-64.679","NB","-5.1","1",NA,"10.6","1","-22.1","0","85.2","1",NA,"118.1","1",NA,"7.0","17","",,NA,"692.0","0.0","8103201"
"OAK POINT","45.507","-66.099","NB","-4.1","0",NA,"11.0","0","-22.5","0","60.2","0",NA,"131.7","0",NA,"0.0","12","","",NA,"686.5","0.0","8103780"
"POINT LEPREAU CS","45.073","-66.449","NB","-2.1","0",NA,"11.9","0","-20.4","0","",,NA,"110.7","0",NA,"2.0","13","",,NA,"623.3","0.0","8104201"
"RED PINES","47.439","-65.598","NB","-7.5","4",NA,"3.8","3","-25.6","4","",,NA,"207.9","2",NA,"53.0","24","",,NA,"689.1","0.0","8104295"
"SAINT JOHN A","45.316","-65.890","NB","-4.9","0",NA,"10.5","0","-25.4","0","77.7","0",NA,"137.0","2",NA,"2.0","13","",,NA,"710.2","0.0","8104901"
"ST. STEPHEN","45.210","-67.253","NB","-5.3","1",NA,"10.6","1","-26.1","0","",,NA,"141.7","1",NA,"11.0","15","",,NA,"698.2","0.0","8104935"
"SUSSEX FOUR CORNERS","45.742","-65.529","NB","-4.9","0",NA,"10.0","0","-23.4","0","",,NA,"93.8","0",NA,"1.0","14","",,NA,"709.3","0.0","8105210"
"WOODSTOCK","46.170","-67.554","NB","-7.4","0","-0.5","5.0","0","-27.0","0","84.2","0","168.0","95.2","0","92.0","42.0","14","","",NA,"788.8","0.0","8105600"
"WOODSTOCK NEWBRIDGE","46.152","-67.543","NB","-7.8","0",NA,"5.7","0","-27.7","0","",,NA,"90.6","0",NA,"40.0","14","",,NA,"801.2","0.0","8105603"
"ST LEONARD CS","47.158","-67.832","NB","-9.9","0",NA,"3.2","0","-25.8","0","",,NA,"",,NA,"","","",,NA,"863.9","0.0","810I001"
"BACCARO PT","43.451","-65.472","NS","1.2","0",NA,"11.7","0","-14.7","0","",,NA,"133.1","0",NA,"0.0","16","",,NA,"521.8","0.0","8200255"
"BEAVER ISLAND (AUT)","44.817","-62.333","NS","0.0","0",NA,"10.5","0","-14.4","0","",,NA,"",,NA,"","","",,NA,"558.1","0.0","8200558"
"BRIER ISLAND","44.286","-66.347","NS","1.4","0",NA,"12.6","0","-15.1","0","",,NA,"124.8","0",NA,"2.0","17","",,NA,"514.5","0.0","8200604"
"CARIBOU POINT (AUT)","45.767","-62.683","NS","-1.9","0",NA,"12.8","0","-17.7","0","",,NA,"89.3","0",NA,"","18","",,NA,"617.4","0.0","8200774"
